id	orgName	Qid	dvp_id
dvp_001_org_0	Dartmouth College	Q49116	
dvp_001_org_1	Confederate States of America	Q81931	
dvp_001_org_2	Anacostia High School	Q4750710	
dvp_001_org_3	Phillips Exeter Academy	Q1426464	
dvp_001_org_4	St. Paul's School	Q906930	
dvp_001_org_5	Eastern Senior High School	Q104099825	
dvp_001_org_6	Anacostia High School	Q4750710	
dvp_001_org_7	United States Marine Band	Q3550743	
dvp_001_org_8	United States Marine Corps	Q11218	
dvp_001_org_9	Germans		
dvp_001_org_10	Boy Scouts of America	Q608132	
dvp_001_org_11	National Eagle Scout Association	Q6972362	
dvp_001_org_12	United States Marine Corps	Q11218	
dvp_001_org_13	United States Marine Corps	Q11218	
dvp_001_org_14	National Training School for Boys		
